UserId;ArmPos;BodyPos;DOF;circleID;targetDistanceLocal;targetWidthLocal;targetDistance;targetWidth;MeanMT;TroughputRegular;EffectiveWidth;EffectiveDistance;EffectiveID;EffectiveTroughput;SumOfDeviations
14;STRECHED;SITTING;THREE;5;350;30;3,474481;0,2978127;1,382308;2,649891;1,40788;3,42644;1,779788;1,287549;1,180024
14;APPLIED;SITTING;THREE;0;350;15;3,474481;0,1489063;1,243077;3,704406;0,7930772;3,286822;2,363;1,900928;0,6647229
14;APPLIED;SITTING;THREE;1;350;30;3,474481;0,2978127;0,9465384;3,869853;1,251782;3,363601;1,882467;1,988791;1,049189
14;APPLIED;SITTING;THREE;2;150;50;1,489063;0,4963545;0,7739231;2,584236;0,9265933;1,507189;1,393192;1,800169;0,7766304
14;APPLIED;SITTING;THREE;3;350;50;3,474481;0,4963544;1,053615;2,847339;1,181074;3,305047;1,925369;1,827393;0,9899254
14;APPLIED;SITTING;THREE;4;150;30;1,489063;0,2978127;0,7533077;3,431483;1,023824;1,481563;1,291065;1,713862;0,8581253
14;APPLIED;SITTING;THREE;5;150;15;1,489063;0,1489063;0,9523846;3,632389;0,7152698;1,400991;1,564958;1,643199;0,5995082
14;APPLIED;SITTING;SIX;0;350;50;3,474481;0,4963544;0,8141539;3,684807;1,506871;3,172396;1,634727;2,007885;1,262994
14;APPLIED;SITTING;SIX;1;150;15;1,489063;0,1489063;0,9257692;3,736819;1,05747;1,468675;1,25632;1,357056;0,8863258
14;APPLIED;SITTING;SIX;2;350;30;3,474481;0,2978127;0,9126154;4,0137;0,8906646;3,290327;2,230891;2,444503;0,7465165
14;APPLIED;SITTING;SIX;3;150;30;1,489063;0,2978127;1,001231;2,581785;0,9751469;1,472577;1,327749;1,326117;0,8173259
14;APPLIED;SITTING;SIX;4;350;15;3,474481;0,1489063;0,9988462;4,610181;1,413878;3,267408;1,727247;1,729242;1,185052
14;APPLIED;SITTING;SIX;5;150;50;1,489063;0,4963545;0,718;2,785515;1,069605;1,437138;1,228736;1,711332;0,8964963
