UserId;ConditionHash;TaskNo;CircleNo;TargetNo;ArmPos;BodyPos;DOF;ballistic;timestamp;event;state;targetDistanceLocal;targetWidthLocal;targetDistance;targetWidth;TriggerValue;ControllerPos.X;ControllerPos.Y;ControllerPos.Z;ControllerRot.X;ControllerRot.Y;ControllerRot.Z;TargetPos.X;TargetPos.Y;TargetPos.Z;PointerPos.X;PointerPos.Y
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405164;TriggerPressed;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0,2352941;0,3447133;0,8302582;0,4293625;5,582684;9,379723;11,10139;1,515544;0,105;8;1,594446;0,08072805
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405180;TriggerPressed;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0,145098;0,3447133;0,8302582;0,4293625;5,630669;9,249407;11,0581;1,515544;0,105;8;1,576775;0,07452619
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405184;TriggerPressed;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0,1098039;0,3447133;0,8302582;0,4293625;5,920438;9,128778;11,13753;1,515544;0,105;8;1,56043;0,03563339
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405199;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0,05882353;0,3447133;0,8302582;0,4293625;6,105423;9,06761;11,01625;1,515544;0,105;8;1,552146;0,01075923
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405207;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0,05882353;0,3447133;0,8302582;0,4293625;6,190198;9,078495;10,72377;1,515544;0,105;8;1,55362;-0,0007331967
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405218;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0,02745098;0,3447133;0,8302582;0,4293625;6,1548;9,033881;10,6055;1,515544;0,105;8;1,547579;0,00415802
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405229;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0,01568628;0,3447133;0,8302582;0,4293625;6,138104;8,962398;10,53355;1,515544;0,105;8;1,537903;0,006579041
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405241;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;6,158186;8,937378;10,47434;1,515544;0,105;8;1,534518;0,003920197
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405251;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;6,141028;8,944224;10,50476;1,515544;0,105;8;1,535444;0,006224871
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405263;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;6,206479;8,935865;10,46764;1,515544;0,105;8;1,534313;-0,002607286
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405274;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;6,295103;8,96466;10,37513;1,515544;0,105;8;1,538209;-0,01466238
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405285;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;6,346758;8,983846;10,31785;1,515544;0,105;8;1,540806;-0,0216974
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405296;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;6,291137;8,993382;10,27422;1,515544;0,105;8;1,542097;-0,0141927
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405307;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;6,266736;9,008092;10,28262;1,515544;0,105;8;1,544088;-0,01092529
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405318;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;6,243897;9,024176;10,36062;1,515544;0,105;8;1,546265;-0,007872581
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405329;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;6,214869;9,00545;10,38148;1,515544;0,105;8;1,54373;-0,003902018
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405340;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;6,22797;8,972171;10,40568;1,515544;0,105;8;1,539226;-0,005597472
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405351;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;6,257596;8,93646;10,36952;1,515544;0,105;8;1,534393;-0,009522855
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405362;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;6,279731;8,907926;10,31479;1,515544;0,105;8;1,530533;-0,01245147
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405374;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;6,293405;8,897886;10,26473;1,515544;0,105;8;1,529175;-0,01427805
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405385;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;6,284853;8,872975;10,23814;1,515544;0,105;8;1,525805;-0,01306379
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405396;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;6,218262;8,866512;10,242;1,515544;0,105;8;1,524931;-0,004042804
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405406;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;6,169558;8,922129;10,25373;1,515544;0,105;8;1,532454;0,002417088
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405417;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;6,146873;8,984739;10,27389;1,515544;0,105;8;1,540927;0,005342424
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405428;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;6,13123;9,015782;10,35572;1,515544;0,105;8;1,545129;0,00738728
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405439;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;6,123556;9,001476;10,36174;1,515544;0,105;8;1,543193;0,008457601
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405451;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;6,123606;8,944319;10,30338;1,515544;0,105;8;1,535457;0,008580327
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405462;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;6,156478;8,90666;10,20707;1,515544;0,105;8;1,530362;0,004220724
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405473;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;6,174372;8,912516;10,15972;1,515544;0,105;8;1,531154;0,001787841
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405484;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;6,154184;8,929707;10,13256;1,515544;0,105;8;1,53348;0,004478812
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405495;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;6,10813;8,93939;10,1259;1,515544;0,105;8;1,53479;0,01068377
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405506;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;6,045674;8,97401;10,11487;1,515544;0,105;8;1,539475;0,01904964
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405517;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;5,992128;9,016967;10,10265;1,515544;0,105;8;1,545289;0,02619189
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405529;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;5,947386;9,081709;10,14789;1,515544;0,105;8;1,554055;0,03209555
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405540;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;5,925038;9,126199;10,14932;1,515544;0,105;8;1,560081;0,03501731
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405552;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;5,929524;9,142424;10,21016;1,515544;0,105;8;1,562278;0,03437471
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405563;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;5,924022;9,135187;10,22562;1,515544;0,105;8;1,561298;0,03513467
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405575;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0,01176471;0,3447133;0,8302582;0,4293625;5,895476;9,091046;10,24548;1,515544;0,105;8;1,555319;0,03909111
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405586;Position;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0,03529412;0,3447133;0,8302582;0,4293625;5,823905;9,095297;10,28855;1,515544;0,105;8;1,555895;0,04875344
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405597;TriggerPressedFirst;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0,1490196;0,3447133;0,8302582;0,4293625;5,769568;9,095553;10,34496;1,515544;0,105;8;1,55593;0,05609411
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405608;TriggerPressed;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0,4313726;0,3447133;0,8302582;0,4293625;5,727928;9,143066;10,39177;1,515544;0,105;8;1,562365;0,06161678
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405620;TriggerPressed;WAIT_FOR_TIMER;350;50;3,031089;0,4330127;0,682353;0,3447133;0,8302582;0,4293625;5,63337;9,357631;10,51608;1,515544;0,105;8;1,591449;0,07392722
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405632;TriggerPressed;FINISHED_TIMER;350;50;3,031089;0,4330127;0,9490197;0,3447133;0,8302582;0,4293625;5,45623;9,609305;10,83904;1,515544;0,105;8;1,625609;0,09731907
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405642;ClickedFirst;FINISHED_TIMER;350;50;3,031089;0,4330127;1;0,3447133;0,8302582;0,4293625;5,156008;9,633814;11,30574;1,515544;0,105;8;1,628938;0,1378228
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405654;Clicked;FINISHED_TIMER;350;50;3,031089;0,4330127;1;0,3447133;0,8302582;0,4293625;4,914409;9,318405;11,6599;1,515544;0,105;8;1,58613;0,1710384
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405665;Clicked;FINISHED_TIMER;350;50;3,031089;0,4330127;1;0,3447133;0,8302582;0,4293625;4,746024;9,162102;11,70671;1,515544;0,105;8;1,564944;0,1940136
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405677;Clicked;FINISHED_TIMER;350;50;3,031089;0,4330127;1;0,3447133;0,8302582;0,4293625;4,754322;8,885811;11,72824;1,515544;0,105;8;1,527541;0,1933838
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405688;Clicked;FINISHED_TIMER;350;50;3,031089;0,4330127;1;0,3447133;0,8302582;0,4293625;4,968208;8,719357;11,59097;1,515544;0,105;8;1,505035;0,1648907
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405699;Clicked;FINISHED_TIMER;350;50;3,031089;0,4330127;1;0,3447133;0,8302582;0,4293625;5,192328;8,651777;11,31787;1,515544;0,105;8;1,495903;0,1348394
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405711;Clicked;FINISHED_TIMER;350;50;3,031089;0,4330127;1;0,3447133;0,8302582;0,4293625;5,302128;8,636192;11,02811;1,515544;0,105;8;1,493797;0,1200796
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405722;Clicked;FINISHED_TIMER;350;50;3,031089;0,4330127;1;0,3447133;0,8302582;0,4293625;5,233051;8,605076;10,86387;1,515544;0,105;8;1,489594;0,1294416
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405733;Clicked;FINISHED_TIMER;350;50;3,031089;0,4330127;1;0,3447133;0,8302582;0,4293625;5,089411;8,50607;10,78888;1,515544;0,105;8;1,476225;0,1489582
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405744;Clicked;FINISHED_TIMER;350;50;3,031089;0,4330127;1;0,3447133;0,8302582;0,4293625;5,000125;8,405137;10,68708;1,515544;0,105;8;1,462603;0,1611473
1;1190659664;0;3;1;STRECHED;SITTING;THREE;False;1553695405755;TriggerPressedFirst;FINISHED_TARGET;350;50;3,031089;0,4330127;0,937255;0,3447133;0,8302582;0,4293625;4,938259;8,20646;10,60686;1,515544;0,105;8;1,435809;0,1698019
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695405767;TriggerPressedFirst;SHOW_TARGET;350;50;3,031089;0,4330127;0,682353;0,3447133;0,8302582;0,4293625;4,88453;7,884575;10,60255;-1,515544;0,105;8;1,392456;0,1775414
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695405777;TriggerPressed;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0,682353;0,3447133;0,8302582;0,4293625;4,742581;7,411888;10,53086;-1,515544;0,105;8;1,328914;0,1972998
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695405788;TriggerPressed;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0,2;0,3447133;0,8302582;0,4293625;4,607707;6,823907;10,61635;-1,515544;0,105;8;1,250063;0,216167
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695405800;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0,01568628;0,3447133;0,8302582;0,4293625;4,636789;6,064478;10,713;-1,515544;0,105;8;1,148503;0,2131986
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695405811;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;4,818775;5,408527;10,42697;-1,515544;0,105;8;1,061013;0,189605
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695405822;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;4,878099;4,697484;10,16915;-1,515544;0,105;8;0,9663875;0,182391
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695405833;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;4,916756;3,805062;10,04193;-1,515544;0,105;8;0,8478937;0,1779876
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695405844;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;4,868711;2,854886;10,02807;-1,515544;0,105;8;0,7219999;0,1850151
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695405857;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;4,600759;1,524167;10,19459;-1,515544;0,105;8;0,54602;0,2212251
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695405866;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;4,078886;359,7645;10,49019;-1,515544;0,105;8;0,3136168;0,2907442
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695405878;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;3,671606;358,2093;10,74371;-1,515544;0,105;8;0,1081836;0,344538
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695405889;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;3,225314;356,5334;11,00904;-1,515544;0,105;8;-0,1135862;0,4031388
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695405900;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;2,827474;354,6383;11,16512;-1,515544;0,105;8;-0,3653506;0,4549582
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695405911;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;2,702139;352,8101;11,04267;-1,515544;0,105;8;-0,6096992;0,4703587
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695405922;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;2,61444;351,1857;10,94763;-1,515544;0,105;8;-0,8284452;0,4806653
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695405933;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;2,799371;349,6218;10,7301;-1,515544;0,105;8;-1,040871;0,4541671
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695405944;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;3,165799;348,3852;10,53457;-1,515544;0,105;8;-1,210331;0,4030557
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695405955;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;3,471743;347,5264;10,37942;-1,515544;0,105;8;-1,328894;0,3601729
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695405967;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;3,615176;346,6497;10,45911;-1,515544;0,105;8;-1,450749;0,3389806
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695405978;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;3,598769;346,149;11,19597;-1,515544;0,105;8;-1,520731;0,340181
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695405989;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;3,461675;345,7588;12,10493;-1,515544;0,105;8;-1,575478;0,358093
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406000;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;3,425714;345,4015;12,64839;-1,515544;0,105;8;-1,625777;0,3622601
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406011;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;3,372164;345,746;12,8847;-1,515544;0,105;8;-1,577274;0,3703048
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406022;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;3,358985;345,7961;12,99837;-1,515544;0,105;8;-1,570232;0,3722081
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406033;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;3,353259;346,098;12,94167;-1,515544;0,105;8;-1,527879;0,3735933
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406045;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;3,386603;346,3054;12,95851;-1,515544;0,105;8;-1,498835;0,3694516
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406056;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;3,572221;346,6729;12,74689;-1,515544;0,105;8;-1,447509;0,3448797
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406067;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;3,710381;346,8535;12,67319;-1,515544;0,105;8;-1,422344;0,3264293
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406078;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;3,888772;346,9067;12,54557;-1,515544;0,105;8;-1,414933;0,3022472
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406089;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;4,042214;346,8481;12,5151;-1,515544;0,105;8;-1,42309;0,2812143
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406100;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0;0,3447133;0,8302582;0,4293625;4,156533;346,8002;12,49588;-1,515544;0,105;8;-1,429764;0,2655222
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406110;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0,003921569;0,3447133;0,8302582;0,4293625;4,257438;346,6124;12,47527;-1,515544;0,105;8;-1,455947;0,2513145
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406122;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0,007843138;0,3447133;0,8302582;0,4293625;4,330268;346,4314;12,47254;-1,515544;0,105;8;-1,481218;0,2409272
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406133;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0,02745098;0,3447133;0,8302582;0,4293625;4,418045;346,16;12,41074;-1,515544;0,105;8;-1,519187;0,2282391
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406144;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0,03529412;0,3447133;0,8302582;0,4293625;4,621719;346,1144;12,3387;-1,515544;0,105;8;-1,525567;0,200244
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406155;Position;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0,0509804;0,3447133;0,8302582;0,4293625;4,745817;346,1367;12,32178;-1,515544;0,105;8;-1,522443;0,1833131
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406166;TriggerPressedFirst;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0,1019608;0,3447133;0,8302582;0,4293625;4,767514;346,1593;12,4034;-1,515544;0,105;8;-1,51928;0,1804048
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406177;TriggerPressed;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0,172549;0,3447133;0,8302582;0,4293625;4,781741;346,1689;12,47711;-1,515544;0,105;8;-1,517942;0,1784834
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406188;TriggerPressed;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0,454902;0,3447133;0,8302582;0,4293625;4,723829;346,1372;12,70593;-1,515544;0,105;8;-1,522374;0,1863254
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406200;TriggerPressed;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0,7098039;0,3447133;0,8302582;0,4293625;4,700134;346,098;12,97603;-1,515544;0,105;8;-1,527868;0,1894618
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406211;TriggerPressed;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;0,9647059;0,3447133;0,8302582;0,4293625;4,601019;345,9854;13,14656;-1,515544;0,105;8;-1,543658;0,2027269
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406222;ClickedFirst;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;1;0,3447133;0,8302582;0,4293625;5,246862;346,0954;13,78522;-1,515544;0,105;8;-1,528237;0,1145185
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406233;Clicked;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;1;0,3447133;0,8302582;0,4293625;4,784976;345,6251;13,58925;-1,515544;0,105;8;-1,59428;0,1764832
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406244;Clicked;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;1;0,3447133;0,8302582;0,4293625;4,818057;345,4757;13,58322;-1,515544;0,105;8;-1,615311;0,1714998
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406255;Clicked;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;1;0,3447133;0,8302582;0,4293625;4,944064;345,3466;13,73083;-1,515544;0,105;8;-1,633519;0,1537898
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406266;Clicked;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;1;0,3447133;0,8302582;0,4293625;5,098636;345,2828;13,76784;-1,515544;0,105;8;-1,642516;0,1323267
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406277;Clicked;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;1;0,3447133;0,8302582;0,4293625;5,192056;345,2471;13,81479;-1,515544;0,105;8;-1,647557;0,1193526
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406288;Clicked;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;1;0,3447133;0,8302582;0,4293625;5,261188;345,2838;13,86392;-1,515544;0,105;8;-1,642382;0,1099551
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406300;Clicked;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;1;0,3447133;0,8302582;0,4293625;5,262338;345,3906;13,88766;-1,515544;0,105;8;-1,627308;0,1101482
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406311;Clicked;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;1;0,3447133;0,8302582;0,4293625;5,182589;345,5096;13,95329;-1,515544;0,105;8;-1,610546;0,1215033
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406322;Clicked;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;1;0,3447133;0,8302582;0,4293625;5,089343;345,5989;14,0744;-1,515544;0,105;8;-1,59797;0,1346028
1;1190659664;0;3;2;STRECHED;SITTING;THREE;True;1553695406333;Clicked;WAIT_FOR_BALLISTIC;350;50;3,031089;0,4330127;1;0,3447133;0,8302582;0,4293625;5,056069;345,6415;14,16656;-1,515544;0,105;8;-1,591974;0,1393064
