name;round;trial;ArmPos;BodyPos;DOF;ballistic;timestamp;event;TriggerValue;ControllerPos.X;ControllerPos.Y;ControllerPos.Z;ControllerRot.X;ControllerRot.Y;ControllerRot.Z;TargetID;TargetPos.X;TargetPos.Y;TargetPos.Z;PointerPos.X;PointerPos.Y
Marco;2;4;angelegt;sitzend;6;False;1547636249711;None;0;0.2197282;0.7924103;0.4223522;345.0923;5.66045;2.832405;2;0.935;2.78;8;0.9703001;2.818301;
Marco;2;4;angelegt;sitzend;6;False;1547636249724;None;0;0.2200539;0.7924409;0.4223331;345.0577;5.782428;2.852775;2;0.935;2.78;8;0.9869111;2.823694;
Marco;2;4;angelegt;sitzend;6;False;1547636249733;None;0.01176471;0.2203127;0.7924945;0.4222599;345.0472;5.848454;2.849332;2;0.935;2.78;8;0.9959944;2.825497;
Marco;2;4;angelegt;sitzend;6;False;1547636249744;None;0.01176471;0.2204608;0.7925428;0.422184;345.0359;5.899714;2.864132;2;0.935;2.78;8;1.002997;2.827373;
Marco;2;4;angelegt;sitzend;6;False;1547636249756;Released;0.1686275;0.2203602;0.7924797;0.4221592;345.0326;5.842351;2.970072;2;0.935;2.78;8;0.9952371;2.827569;
Marco;2;4;angelegt;sitzend;6;False;1547636249767;TriggerPressedFirst;0.2980392;0.2203673;0.7924759;0.4221184;345.0424;5.78529;3.046036;2;0.935;2.78;8;0.9876283;2.825968;
Marco;2;4;angelegt;sitzend;6;False;1547636249778;TriggerPressed;0.8196079;0.2201635;0.7925429;0.4218581;345.015;5.758978;3.0399;2;0.935;2.78;8;0.9839376;2.829911;
Marco;2;4;angelegt;sitzend;6;False;1547636249789;TriggerPressed;0.9450981;0.2198583;0.7921634;0.4220997;345.1819;5.604108;3.120016;2;0.935;2.78;8;0.9629358;2.80519;
Marco;2;4;angelegt;sitzend;6;False;1547636249800;ClickedFirst;1;0.2194778;0.7924694;0.4214972;345.0248;5.524905;2.999784;2;0.935;2.78;8;0.9520457;2.827728;
Marco;2;4;angelegt;sitzend;6;False;1547636249811;Clicked;1;0.2192794;0.7923427;0.4216068;345.0363;5.491765;3.072328;2;0.935;2.78;8;0.9474156;2.825826;
Marco;2;4;angelegt;sitzend;6;False;1547636249822;Clicked;1;0.2190551;0.792523;0.4214438;345.0047;5.437497;3.141456;2;0.935;2.78;8;0.939968;2.83035;
Marco;2;4;angelegt;sitzend;6;False;1547636249833;Clicked;1;0.2188476;0.7925596;0.421297;344.9515;5.359198;3.232725;2;0.935;2.78;8;0.929332;2.837736;
Marco;2;4;angelegt;sitzend;6;False;1547636249845;Clicked;1;0.2185596;0.792728;0.4213293;344.8741;5.310739;3.233099;2;0.935;2.78;8;0.9225796;2.848765;
Marco;2;4;angelegt;sitzend;6;False;1547636249856;Clicked;1;0.2182473;0.7929631;0.4212562;344.7866;5.225601;3.277173;2;0.935;2.78;8;0.9109243;2.8612;
Marco;2;4;angelegt;sitzend;6;False;1547636249867;Clicked;1;0.2179857;0.7929723;0.4212029;344.7516;5.117957;3.407225;2;0.935;2.78;8;0.8963218;2.865855;
Marco;2;4;angelegt;sitzend;6;False;1547636249878;Clicked;1;0.2178836;0.7930157;0.4211228;344.7476;5.094042;3.516843;2;0.935;2.78;8;0.8930404;2.866425;
Marco;2;4;angelegt;sitzend;6;False;1547636249889;Clicked;1;0.2177684;0.7928434;0.4212782;344.8562;5.082568;3.655178;2;0.935;2.78;8;0.8913826;2.850693;
Marco;2;4;angelegt;sitzend;6;False;1547636249899;Clicked;1;0.217791;0.7927551;0.4214048;344.9622;5.05716;3.785022;2;0.935;2.78;8;0.8880089;2.835392;
Marco;2;4;angelegt;sitzend;6;False;1547636249911;Clicked;1;0.2179122;0.7923977;0.4215766;345.0996;5.104236;3.856956;2;0.935;2.78;8;0.8943866;2.815614;
Marco;2;5;angelegt;sitzend;6;True;1547636249934;None;0.8666667;0.2177322;0.7920211;0.4217006;345.1982;5.016614;3.807623;1;-0.935;2.78;8;0.882523;2.800926;
Marco;2;5;angelegt;sitzend;6;True;1547636249944;TriggerPressedFirst;0.5333334;0.2175936;0.7919379;0.4215375;345.2245;4.900527;3.747377;1;-0.935;2.78;8;0.8669385;2.796796;
Marco;2;5;angelegt;sitzend;6;True;1547636249955;TriggerPressed;0.5333334;0.2171367;0.791715;0.4216218;345.2561;4.710246;3.739628;1;-0.935;2.78;8;0.8411453;2.791508;
Marco;2;5;angelegt;sitzend;6;True;1547636249967;Released;0.3098039;0.2165064;0.7913793;0.421643;345.3161;4.531614;3.769025;1;-0.935;2.78;8;0.8167472;2.782164;
Marco;2;5;angelegt;sitzend;6;True;1547636249976;TriggerPressedFirst;0.1568628;0.2158606;0.7913206;0.4216869;345.3796;4.315374;3.853452;1;-0.935;2.78;8;0.7873445;2.772512;
Marco;2;5;angelegt;sitzend;6;True;1547636249989;None;0.09803922;0.2148106;0.791099;0.421752;345.4568;3.98532;3.878661;1;-0.935;2.78;8;0.7424339;2.760531;
Marco;2;5;angelegt;sitzend;6;True;1547636250000;None;0.04705883;0.2139026;0.7908542;0.4217433;345.5107;3.657615;3.918327;1;-0.935;2.78;8;0.6980177;2.751912;
Marco;2;5;angelegt;sitzend;6;True;1547636250011;None;0.03529412;0.2125782;0.7906748;0.4217619;345.5229;3.223947;4.043633;1;-0.935;2.78;8;0.6391631;2.749115;
Marco;2;5;angelegt;sitzend;6;True;1547636250021;None;0.02352941;0.21111;0.7905099;0.4217453;345.5248;2.752086;4.224661;1;-0.935;2.78;8;0.5751559;2.747845;
Marco;2;5;angelegt;sitzend;6;True;1547636250032;None;0;0.2096148;0.7902563;0.4217728;345.5929;2.279571;4.449935;1;-0.935;2.78;8;0.5110824;2.737278;
Marco;2;5;angelegt;sitzend;6;True;1547636250043;None;0;0.2077663;0.7898728;0.4218193;345.7076;1.71217;4.687184;1;-0.935;2.78;8;0.434143;2.72005;
Marco;2;5;angelegt;sitzend;6;True;1547636250056;None;0;0.2056071;0.7896359;0.4217871;345.7891;1.025324;4.875386;1;-0.935;2.78;8;0.3411462;2.707797;
Marco;2;5;angelegt;sitzend;6;True;1547636250066;None;0;0.2030396;0.789064;0.42173;345.9121;0.2556702;5.042513;1;-0.935;2.78;8;0.236834;2.689651;
Marco;2;5;angelegt;sitzend;6;True;1547636250078;None;0;0.2006978;0.7886689;0.4218596;346.0976;359.4985;5.237798;1;-0.935;2.78;8;0.1344047;2.663235;
Marco;2;5;angelegt;sitzend;6;True;1547636250088;None;0;0.1985066;0.7883442;0.4218224;346.2133;358.7937;5.492635;1;-0.935;2.78;8;0.03903908;2.647045;
Marco;2;5;angelegt;sitzend;6;True;1547636250099;None;0;0.1964498;0.7881381;0.4217324;346.2574;358.1749;5.654411;1;-0.935;2.78;8;-0.04486927;2.641215;
Marco;2;5;angelegt;sitzend;6;True;1547636250110;None;0;0.194563;0.7879118;0.4215437;346.3525;357.5755;5.805533;1;-0.935;2.78;8;-0.1261062;2.62842;
Marco;2;5;angelegt;sitzend;6;True;1547636250122;None;0;0.1926576;0.7876541;0.4215897;346.4095;356.9452;6.100148;1;-0.935;2.78;8;-0.2115177;2.621126;
Marco;2;5;angelegt;sitzend;6;True;1547636250132;None;0;0.1905682;0.7876434;0.4214889;346.3954;356.2544;6.372727;1;-0.935;2.78;8;-0.3052372;2.624444;
Marco;2;5;angelegt;sitzend;6;True;1547636250144;None;0;0.1882088;0.7879483;0.4211098;346.2785;355.4318;6.743148;1;-0.935;2.78;8;-0.4169407;2.643169;
Marco;2;5;angelegt;sitzend;6;True;1547636250155;None;0;0.1856692;0.7881665;0.4208888;346.1666;354.492;7.137383;1;-0.935;2.78;8;-0.5447003;2.661887;
Marco;2;5;angelegt;sitzend;6;True;1547636250166;None;0;0.1831328;0.7885137;0.4206895;346.1189;353.6084;7.518767;1;-0.935;2.78;8;-0.6653439;2.672024;
Marco;2;5;angelegt;sitzend;6;True;1547636250177;None;0;0.1810696;0.7886565;0.420392;346.1224;352.9126;7.903648;1;-0.935;2.78;8;-0.7607079;2.674443;
Marco;2;5;angelegt;sitzend;6;True;1547636250188;None;0;0.1791453;0.7889358;0.4201592;346.1052;352.3124;8.17787;1;-0.935;2.78;8;-0.8433402;2.679785;
Marco;2;5;angelegt;sitzend;6;True;1547636250199;None;0;0.1774855;0.7891041;0.4199275;346.0211;351.864;8.364063;1;-0.935;2.78;8;-0.9054657;2.693986;
Marco;2;5;angelegt;sitzend;6;True;1547636250210;None;0;0.1762493;0.7894554;0.4195472;345.9151;351.461;8.605002;1;-0.935;2.78;8;-0.9611821;2.711459;
Marco;2;5;angelegt;sitzend;6;True;1547636250222;None;0;0.1749827;0.7895415;0.4194387;345.8058;351.0325;8.950209;1;-0.935;2.78;8;-1.020466;2.729341;
Marco;2;5;angelegt;sitzend;6;True;1547636250233;None;0;0.1735029;0.7896397;0.419165;345.7266;350.5387;9.342669;1;-0.935;2.78;8;-1.088999;2.743532;
Marco;2;5;angelegt;sitzend;6;True;1547636250244;None;0;0.1723489;0.7895918;0.419042;345.747;350.1505;9.631459;1;-0.935;2.78;8;-1.142984;2.742845;
Marco;2;5;angelegt;sitzend;6;True;1547636250255;None;0;0.1717325;0.7894115;0.4191014;345.8157;349.9737;9.754271;1;-0.935;2.78;8;-1.167684;2.733901;
Marco;2;5;angelegt;sitzend;6;True;1547636250266;None;0;0.1714658;0.7893534;0.4191219;345.8372;349.9633;9.679948;1;-0.935;2.78;8;-1.169362;2.730817;
Marco;2;5;angelegt;sitzend;6;True;1547636250277;None;0;0.1713299;0.7893345;0.4191798;345.8494;349.9727;9.6408;1;-0.935;2.78;8;-1.168209;2.728998;
Marco;2;5;angelegt;sitzend;6;True;1547636250289;None;0;0.171934;0.7892135;0.4194226;345.8002;350.1897;9.490232;1;-0.935;2.78;8;-1.137998;2.73455;
Marco;2;5;angelegt;sitzend;6;True;1547636250300;None;0;0.1721582;0.7893956;0.4195149;345.7508;350.2227;9.47785;1;-0.935;2.78;8;-1.133263;2.741563;
Marco;2;5;angelegt;sitzend;6;True;1547636250312;None;0;0.1724288;0.7894629;0.4194992;345.7074;350.2861;9.49161;1;-0.935;2.78;8;-1.124372;2.74747;
Marco;2;5;angelegt;sitzend;6;True;1547636250323;None;0;0.1725326;0.7894638;0.4195122;345.6466;350.2507;9.502125;1;-0.935;2.78;8;-1.129083;2.756353;
Marco;2;5;angelegt;sitzend;6;True;1547636250333;None;0;0.1725196;0.7897495;0.4194571;345.5564;350.1865;9.53854;1;-0.935;2.78;8;-1.137846;2.769944;
Marco;2;5;angelegt;sitzend;6;True;1547636250346;None;0;0.1726931;0.7899855;0.4194022;345.4468;350.2372;9.582926;1;-0.935;2.78;8;-1.130778;2.785576;
Marco;2;5;angelegt;sitzend;6;True;1547636250355;None;0;0.1728566;0.7902817;0.4192913;345.3239;350.2924;9.671536;1;-0.935;2.78;8;-1.123122;2.803169;
Marco;2;5;angelegt;sitzend;6;True;1547636250367;None;0;0.1730449;0.7906511;0.4191465;345.1851;350.4073;9.793841;1;-0.935;2.78;8;-1.10732;2.822801;
Marco;2;5;angelegt;sitzend;6;True;1547636250379;None;0;0.173481;0.7910142;0.4190687;345.0641;350.5852;9.915327;1;-0.935;2.78;8;-1.082719;2.839489;
Marco;2;5;angelegt;sitzend;6;True;1547636250388;None;0;0.1738622;0.7914641;0.41895;344.9032;350.7466;10.09036;1;-0.935;2.78;8;-1.060439;2.862136;
Marco;2;5;angelegt;sitzend;6;True;1547636250400;None;0;0.1740382;0.7918049;0.4187495;344.7468;350.8569;10.22264;1;-0.935;2.78;8;-1.045326;2.884364;
Marco;2;5;angelegt;sitzend;6;True;1547636250410;None;0.01176471;0.1744469;0.7923911;0.418632;344.5327;351.0252;10.23041;1;-0.935;2.78;8;-1.022113;2.914835;
Marco;2;5;angelegt;sitzend;6;True;1547636250422;None;0.01960784;0.1748986;0.7930247;0.4184721;344.2617;351.1696;10.25067;1;-0.935;2.78;8;-1.002122;2.953761;
Marco;2;5;angelegt;sitzend;6;True;1547636250433;None;0.0627451;0.1752878;0.793609;0.4183505;344.0418;351.3087;10.32681;1;-0.935;2.78;8;-0.9829232;2.985361;
Marco;2;5;angelegt;sitzend;6;True;1547636250445;None;0.08627451;0.175644;0.7939485;0.4182152;343.9077;351.4164;10.51114;1;-0.935;2.78;8;-0.9680117;3.004534;
Marco;2;5;angelegt;sitzend;6;True;1547636250455;TriggerPressedFirst;0.1333333;0.1759487;0.7943164;0.4181062;343.7554;351.5257;10.62263;1;-0.935;2.78;8;-0.9529518;3.02637;
Marco;2;5;angelegt;sitzend;6;True;1547636250466;Released;0.1803922;0.1760728;0.794193;0.4180751;343.7757;351.6431;10.78594;1;-0.935;2.78;8;-0.9369696;3.022637;
Marco;2;5;angelegt;sitzend;6;True;1547636250478;TriggerPressedFirst;0.3372549;0.1763275;0.7942724;0.4180577;343.758;351.7616;10.88264;1;-0.935;2.78;8;-0.920707;3.024615;
Marco;2;5;angelegt;sitzend;6;True;1547636250488;TriggerPressed;0.427451;0.1764069;0.7939632;0.4181323;343.8608;351.7885;10.97164;1;-0.935;2.78;8;-0.9169936;3.009239;
Marco;2;5;angelegt;sitzend;6;True;1547636250500;TriggerPressed;0.5450981;0.1763479;0.7935899;0.4181443;343.9789;351.8526;10.92239;1;-0.935;2.78;8;-0.9083899;2.99143;
Marco;2;5;angelegt;sitzend;6;True;1547636250510;TriggerPressed;0.8078432;0.1766622;0.7932202;0.4180909;344.0658;351.9997;10.71104;1;-0.935;2.78;8;-0.88824;2.977717;
Marco;2;5;angelegt;sitzend;6;True;1547636250522;TriggerPressed;0.909804;0.1768315;0.7928327;0.4181204;344.1559;352.07;10.62574;1;-0.935;2.78;8;-0.8785903;2.963932;
Marco;2;5;angelegt;sitzend;6;True;1547636250532;TriggerPressed;0.9450981;0.1768768;0.792417;0.4180888;344.2468;352.0822;10.63677;1;-0.935;2.78;8;-0.876899;2.950351;
Marco;2;5;angelegt;sitzend;6;True;1547636250544;TriggerPressed;0.9568628;0.1766347;0.791753;0.4182632;344.4803;352.0102;10.79044;1;-0.935;2.78;8;-0.8868266;2.91639;
Marco;2;5;angelegt;sitzend;6;True;1547636250556;ClickedFirst;1;0.1762813;0.7913895;0.4181888;344.557;351.8615;10.83636;1;-0.935;2.78;8;-0.9072526;2.905804;
Marco;2;5;angelegt;sitzend;6;True;1547636250566;Clicked;1;0.1756696;0.791087;0.4180546;344.6762;351.6367;10.85444;1;-0.935;2.78;8;-0.9382334;2.889603;
Marco;2;5;angelegt;sitzend;6;True;1547636250577;Clicked;1;0.175203;0.7907093;0.4180205;344.7974;351.4605;10.79771;1;-0.935;2.78;8;-0.9625223;2.87278;
Marco;2;5;angelegt;sitzend;6;True;1547636250589;Clicked;1;0.1749728;0.7905427;0.4179573;344.8546;351.402;10.62747;1;-0.935;2.78;8;-0.9706745;2.864737;
Marco;2;5;angelegt;sitzend;6;True;1547636250600;Clicked;1;0.1749438;0.7904264;0.4179184;344.8704;351.4255;10.48625;1;-0.935;2.78;8;-0.9675286;2.862234;
Marco;2;5;angelegt;sitzend;6;True;1547636250611;Clicked;1;0.1751482;0.7904532;0.4180785;344.8438;351.581;10.43519;1;-0.935;2.78;8;-0.9462787;2.865203;
Marco;2;5;angelegt;sitzend;6;True;1547636250622;Clicked;1;0.1754148;0.7906035;0.4181073;344.7648;351.7289;10.51673;1;-0.935;2.78;8;-0.9260248;2.875887;
Marco;2;5;angelegt;sitzend;6;True;1547636250634;Clicked;1;0.1756306;0.7907441;0.4180847;344.6929;351.8422;10.57527;1;-0.935;2.78;8;-0.9105231;2.88576;
Marco;2;5;angelegt;sitzend;6;True;1547636250644;Clicked;1;0.1759161;0.7908981;0.4179507;344.6703;351.92;10.61014;1;-0.935;2.78;8;-0.8997678;2.888796;
Marco;2;5;angelegt;sitzend;6;True;1547636250657;Clicked;1;0.1760486;0.7910933;0.4180133;344.6141;351.9552;10.63739;1;-0.935;2.78;8;-0.8948723;2.896854;
Marco;2;6;angelegt;sitzend;6;False;1547636250921;None;0;0.176051;0.7897273;0.4173732;344.9547;351.8897;10.48315;1;-0.935;2.78;8;-0.9037973;2.847145;
Marco;2;6;angelegt;sitzend;6;False;1547636250933;None;0;0.1758748;0.7895749;0.4173354;344.9983;351.828;10.49716;1;-0.935;2.78;8;-0.9123075;2.841083;
Marco;2;6;angelegt;sitzend;6;False;1547636250944;None;0;0.1757282;0.7893357;0.4173101;345.0984;351.7809;10.52818;1;-0.935;2.78;8;-0.9188044;2.826754;
Marco;2;6;angelegt;sitzend;6;False;1547636250955;None;0;0.1755517;0.7891487;0.4172738;345.193;351.76;10.52294;1;-0.935;2.78;8;-0.9218105;2.813153;
Marco;2;6;angelegt;sitzend;6;False;1547636250966;None;0;0.1755272;0.7889917;0.4172873;345.2711;351.7302;10.49544;1;-0.935;2.78;8;-0.9258658;2.80199;
Marco;2;6;angelegt;sitzend;6;False;1547636250976;None;0;0.1754636;0.7888035;0.4173863;345.3455;351.7366;10.39901;1;-0.935;2.78;8;-0.9250441;2.791115;
Marco;2;6;angelegt;sitzend;6;False;1547636250989;None;0;0.1754712;0.7887009;0.4173809;345.3534;351.7408;10.29912;1;-0.935;2.78;8;-0.9244697;2.789865;
Marco;2;6;angelegt;sitzend;6;False;1547636251005;None;0;0.1754223;0.7886013;0.4172957;345.3536;351.7099;10.26069;1;-0.935;2.78;8;-0.9287111;2.789908;
Marco;2;6;angelegt;sitzend;6;False;1547636251010;None;0;0.1753556;0.7884087;0.417168;345.3731;351.6634;10.26802;1;-0.935;2.78;8;-0.9350821;2.787207;
Marco;2;6;angelegt;sitzend;6;False;1547636251022;None;0;0.1752466;0.7882901;0.4171059;345.3794;351.6066;10.26863;1;-0.935;2.78;8;-0.942862;2.786495;
Marco;2;6;angelegt;sitzend;6;False;1547636251032;None;0;0.175123;0.788004;0.4169661;345.3895;351.6082;10.28531;1;-0.935;2.78;8;-0.9428017;2.784791;
Marco;2;6;angelegt;sitzend;6;False;1547636251044;None;0;0.1751649;0.7878724;0.4170516;345.4294;351.6692;10.30799;1;-0.935;2.78;8;-0.9344984;2.778637;
Marco;2;6;angelegt;sitzend;6;False;1547636251055;None;0;0.1753178;0.7878063;0.4170521;345.4272;351.7466;10.31122;1;-0.935;2.78;8;-0.9238902;2.778487;
Marco;2;6;angelegt;sitzend;6;False;1547636251066;None;0;0.1754107;0.7878329;0.4169868;345.4107;351.7869;10.28094;1;-0.935;2.78;8;-0.9183638;2.780681;
Marco;2;6;angelegt;sitzend;6;False;1547636251077;None;0;0.1754913;0.7880895;0.4169886;345.391;351.8237;10.22452;1;-0.935;2.78;8;-0.9133124;2.783573;
Marco;2;6;angelegt;sitzend;6;False;1547636251088;None;0;0.1755745;0.7881587;0.4169326;345.3408;351.8382;10.18987;1;-0.935;2.78;8;-0.9112859;2.790751;
Marco;2;6;angelegt;sitzend;6;False;1547636251099;None;0;0.1755474;0.7881484;0.4168812;345.3382;351.825;10.22649;1;-0.935;2.78;8;-0.9130998;2.791182;
Marco;2;6;angelegt;sitzend;6;False;1547636251110;None;0;0.1756064;0.7881103;0.4168627;345.3847;351.8403;10.20488;1;-0.935;2.78;8;-0.9109776;2.784436;
Marco;2;6;angelegt;sitzend;6;False;1547636251123;None;0;0.1756008;0.7881212;0.4168105;345.4041;351.8655;10.15783;1;-0.935;2.78;8;-0.9075863;2.781569;
Marco;2;6;angelegt;sitzend;6;False;1547636251133;None;0;0.1758006;0.78822;0.4168257;345.4102;351.8844;10.14625;1;-0.935;2.78;8;-0.9048373;2.780707;
Marco;2;6;angelegt;sitzend;6;False;1547636251143;None;0;0.175806;0.7882249;0.4167829;345.4045;351.89;10.17457;1;-0.935;2.78;8;-0.904086;2.781505;
Marco;2;6;angelegt;sitzend;6;False;1547636251154;None;0;0.1756328;0.7882701;0.4166716;345.3736;351.8179;10.19439;1;-0.935;2.78;8;-0.9139982;2.786345;
Marco;2;6;angelegt;sitzend;6;False;1547636251165;None;0;0.1753786;0.788217;0.4165292;345.3446;351.7356;10.2178;1;-0.935;2.78;8;-0.9253941;2.790882;
Marco;2;6;angelegt;sitzend;6;False;1547636251178;None;0;0.175101;0.788092;0.4165341;345.3679;351.6434;10.26257;1;-0.935;2.78;8;-0.9381193;2.787905;
Marco;2;6;angelegt;sitzend;6;False;1547636251188;None;0;0.1749015;0.7879377;0.4164948;345.4322;351.5979;10.26296;1;-0.935;2.78;8;-0.9444836;2.77881;
Marco;2;6;angelegt;sitzend;6;False;1547636251199;None;0;0.1748809;0.7874879;0.416446;345.5059;351.6311;10.17289;1;-0.935;2.78;8;-0.9400171;2.767686;
Marco;2;6;angelegt;sitzend;6;False;1547636251210;None;0;0.174897;0.7871739;0.4167042;345.6197;351.7121;10.07712;1;-0.935;2.78;8;-0.9290209;2.750686;
Marco;2;6;angelegt;sitzend;6;False;1547636251221;None;0;0.1750655;0.7869604;0.416792;345.6827;351.8046;10.00599;1;-0.935;2.78;8;-0.9163488;2.741009;
Marco;2;6;angelegt;sitzend;6;False;1547636251233;None;0;0.1752203;0.7868594;0.4167875;345.6939;351.8806;9.96805;1;-0.935;2.78;8;-0.9059353;2.738945;
Marco;2;6;angelegt;sitzend;6;False;1547636251243;None;0;0.1754053;0.7870072;0.4165338;345.6574;351.9192;9.996987;1;-0.935;2.78;8;-0.9005796;2.74417;
Marco;2;6;angelegt;sitzend;6;False;1547636251256;None;0;0.1753078;0.7870736;0.4164523;345.5959;351.8671;10.04326;1;-0.935;2.78;8;-0.9077241;2.75327;
Marco;2;6;angelegt;sitzend;6;False;1547636251266;None;0;0.1750451;0.7871255;0.4163309;345.5621;351.7619;10.09539;1;-0.935;2.78;8;-0.9222015;2.758682;
Marco;2;6;angelegt;sitzend;6;False;1547636251277;None;0;0.1749188;0.7872478;0.4162416;345.5591;351.6858;10.11433;1;-0.935;2.78;8;-0.9326187;2.759638;
Marco;2;6;angelegt;sitzend;6;False;1547636251289;None;0;0.1746572;0.787299;0.4161628;345.5679;351.5735;10.15956;1;-0.935;2.78;8;-0.9480711;2.75903;
Marco;2;6;angelegt;sitzend;6;False;1547636251299;None;0;0.174515;0.7872832;0.4161109;345.5803;351.5236;10.21062;1;-0.935;2.78;8;-0.9549736;2.757513;
Marco;2;6;angelegt;sitzend;6;False;1547636251311;None;0;0.174497;0.7872501;0.4161425;345.5808;351.5187;10.21066;1;-0.935;2.78;8;-0.9556435;2.757415;
Marco;2;6;angelegt;sitzend;6;False;1547636251321;None;0;0.174611;0.7873792;0.4161571;345.558;351.5685;10.1858;1;-0.935;2.78;8;-0.9487873;2.760537;
Marco;2;6;angelegt;sitzend;6;False;1547636251333;None;0;0.1748416;0.7874604;0.4161904;345.5362;351.6609;10.10951;1;-0.935;2.78;8;-0.9360752;2.763254;
Marco;2;6;angelegt;sitzend;6;False;1547636251344;None;0;0.1752033;0.787541;0.4162904;345.5069;351.778;10.01407;1;-0.935;2.78;8;-0.9198734;2.766904;
Marco;2;6;angelegt;sitzend;6;False;1547636251354;None;0;0.1755682;0.7875519;0.4163961;345.4841;351.8866;10.01328;1;-0.935;2.78;8;-0.9048299;2.769594;
Marco;2;6;angelegt;sitzend;6;False;1547636251366;None;0;0.1758522;0.78766;0.416443;345.4394;351.9653;10.05799;1;-0.935;2.78;8;-0.8939195;2.775676;
Marco;2;6;angelegt;sitzend;6;False;1547636251377;None;0;0.1760367;0.7877378;0.4164245;345.3967;352.0027;10.16675;1;-0.935;2.78;8;-0.8887035;2.781669;
Marco;2;6;angelegt;sitzend;6;False;1547636251388;None;0;0.1760507;0.7877315;0.4164191;345.3628;351.9718;10.26679;1;-0.935;2.78;8;-0.892858;2.786657;
Marco;2;6;angelegt;sitzend;6;False;1547636251399;None;0;0.1759717;0.7876874;0.4163812;345.364;351.911;10.34372;1;-0.935;2.78;8;-0.9011387;2.78675;
Marco;2;6;angelegt;sitzend;6;False;1547636251411;None;0;0.175862;0.7875972;0.4163789;345.4032;351.8569;10.3637;1;-0.935;2.78;8;-0.9085559;2.781332;
Marco;2;6;angelegt;sitzend;6;False;1547636251422;None;0;0.1757176;0.7875404;0.4163032;345.4483;351.8253;10.33136;1;-0.935;2.78;8;-0.9129676;2.77501;
Marco;2;6;angelegt;sitzend;6;False;1547636251433;None;0;0.1758037;0.7875004;0.4162853;345.4695;351.8246;10.26898;1;-0.935;2.78;8;-0.9129895;2.771956;
Marco;2;6;angelegt;sitzend;6;False;1547636251444;None;0;0.1759042;0.7871721;0.4162015;345.4959;351.8488;10.17719;1;-0.935;2.78;8;-0.9096296;2.767772;
Marco;2;6;angelegt;sitzend;6;False;1547636251455;None;0;0.1757876;0.7871187;0.4162922;345.5068;351.8709;10.1779;1;-0.935;2.78;8;-0.9067439;2.766024;
Marco;2;6;angelegt;sitzend;6;False;1547636251466;None;0;0.1756552;0.7869954;0.4161607;345.4743;351.9037;10.19044;1;-0.935;2.78;8;-0.9024718;2.770408;
Marco;2;6;angelegt;sitzend;6;False;1547636251478;None;0;0.1758174;0.7869472;0.4159771;345.4465;351.9328;10.1932;1;-0.935;2.78;8;-0.898415;2.774236;
Marco;2;6;angelegt;sitzend;6;False;1547636251488;None;0;0.1758469;0.7869843;0.4159029;345.3919;351.9313;10.30332;1;-0.935;2.78;8;-0.8985986;2.782085;
Marco;2;6;angelegt;sitzend;6;False;1547636251499;None;0;0.175784;0.7870101;0.4158721;345.3712;351.8933;10.41896;1;-0.935;2.78;8;-0.9037919;2.785255;
Marco;2;6;angelegt;sitzend;6;False;1547636251511;None;0;0.1757144;0.7869655;0.4158823;345.3792;351.8733;10.49815;1;-0.935;2.78;8;-0.9065608;2.784179;
Marco;2;6;angelegt;sitzend;6;False;1547636251522;None;0;0.1755474;0.7869679;0.4157873;345.398;351.8239;10.49093;1;-0.935;2.78;8;-0.9134007;2.781766;
Marco;2;6;angelegt;sitzend;6;False;1547636251533;None;0;0.175523;0.7868871;0.4157537;345.4324;351.7983;10.37145;1;-0.935;2.78;8;-0.9168879;2.776909;
Marco;2;6;angelegt;sitzend;6;False;1547636251544;None;0.01176471;0.1754093;0.7867069;0.4157687;345.5003;351.7603;10.30138;1;-0.935;2.78;8;-0.9221338;2.767235;
Marco;2;6;angelegt;sitzend;6;False;1547636251554;None;0.03921569;0.1753166;0.7865122;0.4157698;345.5581;351.7263;10.22378;1;-0.935;2.78;8;-0.9268186;2.758965;
Marco;2;6;angelegt;sitzend;6;False;1547636251566;Released;0.1568628;0.1752886;0.7863697;0.4157091;345.5828;351.7332;10.22208;1;-0.935;2.78;8;-0.9259281;2.755287;
Marco;2;6;angelegt;sitzend;6;False;1547636251577;TriggerPressedFirst;0.2705882;0.1753534;0.7862286;0.4157;345.6021;351.7795;10.26233;1;-0.935;2.78;8;-0.9196092;2.752167;
Marco;2;6;angelegt;sitzend;6;False;1547636251588;TriggerPressed;0.6627451;0.1755214;0.7861792;0.4154643;345.6335;351.8596;10.36583;1;-0.935;2.78;8;-0.9086555;2.747316;
Marco;2;6;angelegt;sitzend;6;False;1547636251600;TriggerPressed;0.9294118;0.1753376;0.7857029;0.4155048;345.8382;351.7918;10.62076;1;-0.935;2.78;8;-0.917992;2.718028;
Marco;2;6;angelegt;sitzend;6;False;1547636251610;ClickedFirst;1;0.1749611;0.7860923;0.4151927;345.6914;351.7083;10.71771;1;-0.935;2.78;8;-0.9296867;2.739794;
Marco;2;6;angelegt;sitzend;6;False;1547636251621;Clicked;1;0.1745725;0.7859954;0.415258;345.7403;351.5882;10.77303;1;-0.935;2.78;8;-0.9462962;2.733323;
Marco;2;6;angelegt;sitzend;6;False;1547636251632;Clicked;1;0.1743275;0.7859737;0.4152838;345.8599;351.4684;10.7814;1;-0.935;2.78;8;-0.9627476;2.716879;
