UserId;ArmPos;BodyPos;DOF;circleID;targetDistanceLocal;targetWidthLocal;targetDistance;targetWidth;MeanMT;TroughputRegular;EffectiveWidth;EffectiveDistance;EffectiveID;EffectiveTroughput;SumOfDeviations
16;STRECHED;STANDING;THREE;2;150;50;1,489063;0,4963545;1,576692;1,268478;1,338553;1,491487;1,080148;0,6850723;1,121917
16;STRECHED;STANDING;THREE;3;350;50;3,474481;0,4963544;1,091231;2,749189;2,12025;3,418898;1,38543;1,269603;1,777102
16;STRECHED;STANDING;THREE;4;150;30;1,489063;0,2978127;0,9226923;2,801543;1,329562;1,508316;1,093861;1,185511;1,114381
16;STRECHED;STANDING;THREE;5;150;15;1,489063;0,1489063;1,075462;3,216695;1,208256;1,40185;1,111182;1,033214;1,012708
16;STRECHED;STANDING;SIX;0;350;50;3,474481;0,4963544;0,8596154;3,489933;1,545182;3,227466;1,627014;1,892723;1,295104
16;STRECHED;STANDING;SIX;1;150;15;1,489063;0,1489063;1,006923;3,435646;0,9706674;1,538601;1,370218;1,360797;0,8135713
16;STRECHED;STANDING;SIX;2;350;30;3,474481;0,2978127;1,012231;3,618705;1,582523;3,345433;1,638763;1,618962;1,326402
16;STRECHED;STANDING;SIX;3;150;30;1,489063;0,2978127;1,143231;2,261103;1,373075;1,459264;1,044583;0,9137118;1,150852
16;STRECHED;STANDING;SIX;4;350;15;3,474481;0,1489063;1,665385;2,765044;1,485191;3,3755;1,710513;1,027098;1,244823
16;STRECHED;STANDING;SIX;5;150;50;1,489063;0,4963545;0,7504615;2,665027;1,814131;1,657633;0,9363902;1,247752;1,520526
