UserId;ArmPos;BodyPos;DOF;circleID;targetDistanceLocal;targetWidthLocal;targetDistance;targetWidth;MeanMT;TroughputRegular;EffectiveWidth;EffectiveDistance;EffectiveID;EffectiveTroughput;SumOfDeviations
7;APPLIED;SITTING;SIX;4;350;50;3,474481;0,4963544;0,8946154;3,353396;1,487337;3,230131;1,665281;1,861449;1,246621
7;APPLIED;SITTING;SIX;5;350;30;3,474481;0,2978127;0,9252307;3,958974;1,669288;3,245061;1,557768;1,683653;1,399125
7;STRECHED;STANDING;SIX;0;350;15;3,474481;0,1489063;1,059308;4,347048;1,073169;3,21038;1,996929;1,885127;0,8994838
7;STRECHED;STANDING;SIX;1;350;30;3,474481;0,2978127;0,886;4,134272;1,639902;3,370809;1,611406;1,818743;1,374495
7;STRECHED;STANDING;SIX;2;150;50;1,489063;0,4963545;0,6526923;3,064231;1,314374;1,558944;1,128342;1,72875;1,101651
7;STRECHED;STANDING;SIX;3;350;50;3,474481;0,4963544;0,8286154;3,620498;1,458946;3,306804;1,707777;2,061001;1,222825
7;STRECHED;STANDING;SIX;4;150;30;1,489063;0,2978127;0,8040769;3,21482;1,448363;1,488803;1,020001;1,268537;1,213956
7;STRECHED;STANDING;SIX;5;150;15;1,489063;0,1489063;0,8703077;3,974952;1,184051;1,385283;1,117663;1,284216;0,9924203
7;APPLIED;SITTING;THREE;0;350;50;3,474481;0,4963544;1,007231;2,978463;1,79305;3,057326;1,435681;1,425375;1,502857
7;APPLIED;SITTING;THREE;1;150;15;1,489063;0,1489063;0,9950769;3,476547;1,358508;1,447762;1,046631;1,051809;1,138642
7;APPLIED;SITTING;THREE;2;350;30;3,474481;0,2978127;0,8395385;4,36307;1,6732;3,228539;1,550684;1,847067;1,402404
7;APPLIED;SITTING;THREE;3;150;30;1,489063;0,2978127;0,7561538;3,418567;1,423301;1,378765;0,9772499;1,292396;1,19295
7;APPLIED;SITTING;THREE;4;350;15;3,474481;0,1489063;1,213846;3,793612;1,14756;3,27171;1,945239;1,602542;0,9618347
7;APPLIED;SITTING;THREE;5;150;50;1,489063;0,4963545;0,6926154;2,887605;1,330849;1,425838;1,050589;1,516843;1,11546
